msno,cutoff_time,label,days_to_churn,churn_date
+WFB6wWNX8cAm9LeNCoKADbJqBMLPtzllV9jaUrLQsc=,2016-08-01,0.0,,
+WFB6wWNX8cAm9LeNCoKADbJqBMLPtzllV9jaUrLQsc=,2016-09-01,0.0,,
+WFB6wWNX8cAm9LeNCoKADbJqBMLPtzllV9jaUrLQsc=,2016-10-01,0.0,,
+WFB6wWNX8cAm9LeNCoKADbJqBMLPtzllV9jaUrLQsc=,2016-11-01,0.0,,
+WFB6wWNX8cAm9LeNCoKADbJqBMLPtzllV9jaUrLQsc=,2016-12-01,0.0,,
+WFB6wWNX8cAm9LeNCoKADbJqBMLPtzllV9jaUrLQsc=,2017-01-01,0.0,,
+WFB6wWNX8cAm9LeNCoKADbJqBMLPtzllV9jaUrLQsc=,2017-02-01,0.0,,
+WFB6wWNX8cAm9LeNCoKADbJqBMLPtzllV9jaUrLQsc=,2017-03-01,,,
+WFB6wWNX8cAm9LeNCoKADbJqBMLPtzllV9jaUrLQsc=,2017-04-01,,,
+WPjWTN7yXedyna7it0r05/5DGd8hX2W5ri0RnK0tSA=,2015-11-01,,,
+WPjWTN7yXedyna7it0r05/5DGd8hX2W5ri0RnK0tSA=,2015-12-01,,,
+XwYcxM311z03ktr+45BaJb7MZWmOhdAaQVvP0QRcnE=,2016-10-01,0.0,,
+XwYcxM311z03ktr+45BaJb7MZWmOhdAaQVvP0QRcnE=,2016-11-01,0.0,,
+XwYcxM311z03ktr+45BaJb7MZWmOhdAaQVvP0QRcnE=,2016-12-01,0.0,,
+XwYcxM311z03ktr+45BaJb7MZWmOhdAaQVvP0QRcnE=,2017-01-01,0.0,,
+XwYcxM311z03ktr+45BaJb7MZWmOhdAaQVvP0QRcnE=,2017-02-01,0.0,,
+XwYcxM311z03ktr+45BaJb7MZWmOhdAaQVvP0QRcnE=,2017-03-01,,,
+XwYcxM311z03ktr+45BaJb7MZWmOhdAaQVvP0QRcnE=,2017-04-01,,,
+duYWo3kFywbAKVAbRow9ZwKPYUJn+hkBpCYdFLu3kI=,2016-10-01,,,
+duYWo3kFywbAKVAbRow9ZwKPYUJn+hkBpCYdFLu3kI=,2016-11-01,,,
+esVuvlLobO+hKAILm0qMFWrlzev1bjzfWdd8pze7QQ=,2016-11-01,0.0,,
+esVuvlLobO+hKAILm0qMFWrlzev1bjzfWdd8pze7QQ=,2016-12-01,0.0,,
+esVuvlLobO+hKAILm0qMFWrlzev1bjzfWdd8pze7QQ=,2017-01-01,0.0,,
+esVuvlLobO+hKAILm0qMFWrlzev1bjzfWdd8pze7QQ=,2017-02-01,0.0,,
+esVuvlLobO+hKAILm0qMFWrlzev1bjzfWdd8pze7QQ=,2017-03-01,,,
+esVuvlLobO+hKAILm0qMFWrlzev1bjzfWdd8pze7QQ=,2017-04-01,,,
+hsNk9FMqR6L3JuLU5IaQM7n1roJCtaU6SyUhpRjxN8=,2015-02-01,0.0,69.0,
+hsNk9FMqR6L3JuLU5IaQM7n1roJCtaU6SyUhpRjxN8=,2015-03-01,1.0,41.0,2015-04-11
+hsNk9FMqR6L3JuLU5IaQM7n1roJCtaU6SyUhpRjxN8=,2015-04-01,,10.0,
+hsNk9FMqR6L3JuLU5IaQM7n1roJCtaU6SyUhpRjxN8=,2015-05-01,,322.0,
+hsNk9FMqR6L3JuLU5IaQM7n1roJCtaU6SyUhpRjxN8=,2015-06-01,,291.0,
+hsNk9FMqR6L3JuLU5IaQM7n1roJCtaU6SyUhpRjxN8=,2015-07-01,,261.0,
+hsNk9FMqR6L3JuLU5IaQM7n1roJCtaU6SyUhpRjxN8=,2015-08-01,,230.0,
+hsNk9FMqR6L3JuLU5IaQM7n1roJCtaU6SyUhpRjxN8=,2015-09-01,0.0,199.0,
+hsNk9FMqR6L3JuLU5IaQM7n1roJCtaU6SyUhpRjxN8=,2015-10-01,0.0,169.0,
+hsNk9FMqR6L3JuLU5IaQM7n1roJCtaU6SyUhpRjxN8=,2015-11-01,0.0,138.0,
+hsNk9FMqR6L3JuLU5IaQM7n1roJCtaU6SyUhpRjxN8=,2015-12-01,0.0,108.0,
+hsNk9FMqR6L3JuLU5IaQM7n1roJCtaU6SyUhpRjxN8=,2016-01-01,0.0,77.0,
+hsNk9FMqR6L3JuLU5IaQM7n1roJCtaU6SyUhpRjxN8=,2016-02-01,1.0,46.00000000000001,2016-03-18
+hsNk9FMqR6L3JuLU5IaQM7n1roJCtaU6SyUhpRjxN8=,2016-03-01,,17.0,
+hsNk9FMqR6L3JuLU5IaQM7n1roJCtaU6SyUhpRjxN8=,2016-04-01,,,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2015-01-01,0.0,464.0,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2015-02-01,0.0,433.0,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2015-03-01,0.0,405.0,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2015-04-01,0.0,374.00000000000006,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2015-05-01,0.0,344.0,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2015-06-01,0.0,313.0,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2015-07-01,0.0,283.0,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2015-08-01,0.0,252.0,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2015-09-01,0.0,221.0,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2015-10-01,0.0,191.00000000000003,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2015-11-01,0.0,160.0,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2015-12-01,0.0,130.0,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2016-01-01,0.0,99.0,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2016-02-01,0.0,68.0,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2016-03-01,1.0,39.0,2016-04-09
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2016-04-01,,8.0,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2016-05-01,,,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2016-06-01,0.0,,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2016-07-01,0.0,,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2016-08-01,0.0,,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2016-09-01,0.0,,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2016-10-01,0.0,,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2016-11-01,0.0,,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2016-12-01,0.0,,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2017-01-01,0.0,,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2017-02-01,0.0,,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2017-03-01,,,
+ikgRAmrCW349x39kQ0nOqh9jvajPXJFZkI9Q6omEMs=,2017-04-01,,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2015-01-01,0.0,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2015-02-01,0.0,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2015-03-01,0.0,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2015-04-01,0.0,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2015-05-01,0.0,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2015-06-01,0.0,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2015-07-01,0.0,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2015-08-01,0.0,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2015-09-01,0.0,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2015-10-01,0.0,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2015-11-01,0.0,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2015-12-01,0.0,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2016-01-01,0.0,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2016-02-01,0.0,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2016-03-01,0.0,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2016-04-01,,,
+kbXNszLheADYStfNoRwa9q9sZykS5Tfk044GMwOw1o=,2016-05-01,,,
+l9YOHCe9fbYgh12NdkvtAoEDuRuO0GHrK7dWAS/kP4=,2015-11-01,0.0,,
+l9YOHCe9fbYgh12NdkvtAoEDuRuO0GHrK7dWAS/kP4=,2015-12-01,,,
+l9YOHCe9fbYgh12NdkvtAoEDuRuO0GHrK7dWAS/kP4=,2016-01-01,,,
+lOul7+d7z87/5b6K2lCpnilkScFSsH3Nj2YMaZTbV0=,2016-02-01,0.0,,
+lOul7+d7z87/5b6K2lCpnilkScFSsH3Nj2YMaZTbV0=,2016-03-01,,,
+lOul7+d7z87/5b6K2lCpnilkScFSsH3Nj2YMaZTbV0=,2016-04-01,,,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2015-01-01,0.0,256.0,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2015-02-01,0.0,225.0,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2015-03-01,0.0,197.0,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2015-04-01,0.0,166.0,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2015-05-01,0.0,136.0,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2015-06-01,0.0,105.0,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2015-07-01,0.0,75.0,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2015-08-01,1.0,44.00000000000001,2015-09-14
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2015-09-01,,13.0,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2015-10-01,0.0,,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2015-11-01,0.0,,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2015-12-01,0.0,,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2016-01-01,0.0,,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2016-02-01,0.0,,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2016-03-01,0.0,,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2016-04-01,0.0,,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2016-05-01,,,
+mn0r0TLYv62IpaDzQoMSZ8I3BhUe7N6Gwwu4ALsTlI=,2016-06-01,,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2015-10-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2015-11-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2015-12-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2016-01-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2016-02-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2016-03-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2016-04-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2016-05-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2016-06-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2016-07-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2016-08-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2016-09-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2016-10-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2016-11-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2016-12-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2017-01-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2017-02-01,0.0,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2017-03-01,,,
+mvP40sCDOIUVzAbLO4IZKNK6sE7fbA5zcQlxC8a6MY=,2017-04-01,,,
+oCU61adixmehw2FN5prSbV7Coxe7RsLvPvRYTZLlK4=,2016-02-01,0.0,,
+oCU61adixmehw2FN5prSbV7Coxe7RsLvPvRYTZLlK4=,2016-03-01,0.0,,
+oCU61adixmehw2FN5prSbV7Coxe7RsLvPvRYTZLlK4=,2016-04-01,0.0,,
+oCU61adixmehw2FN5prSbV7Coxe7RsLvPvRYTZLlK4=,2016-05-01,0.0,,
+oCU61adixmehw2FN5prSbV7Coxe7RsLvPvRYTZLlK4=,2016-06-01,0.0,,
+oCU61adixmehw2FN5prSbV7Coxe7RsLvPvRYTZLlK4=,2016-07-01,0.0,,
+oCU61adixmehw2FN5prSbV7Coxe7RsLvPvRYTZLlK4=,2016-08-01,0.0,,
+oCU61adixmehw2FN5prSbV7Coxe7RsLvPvRYTZLlK4=,2016-09-01,0.0,,
+oCU61adixmehw2FN5prSbV7Coxe7RsLvPvRYTZLlK4=,2016-10-01,,,
+oCU61adixmehw2FN5prSbV7Coxe7RsLvPvRYTZLlK4=,2016-11-01,,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2015-01-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2015-02-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2015-03-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2015-04-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2015-05-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2015-06-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2015-07-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2015-08-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2015-09-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2015-10-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2015-11-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2015-12-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2016-01-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2016-02-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2016-03-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2016-04-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2016-05-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2016-06-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2016-07-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2016-08-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2016-09-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2016-10-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2016-11-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2016-12-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2017-01-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2017-02-01,0.0,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2017-03-01,,,
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,2017-04-01,,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2015-01-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2015-02-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2015-03-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2015-04-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2015-05-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2015-06-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2015-07-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2015-08-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2015-09-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2015-10-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2015-11-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2015-12-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2016-01-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2016-02-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2016-03-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2016-04-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2016-05-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2016-06-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2016-07-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2016-08-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2016-09-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2016-10-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2016-11-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2016-12-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2017-01-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2017-02-01,0.0,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2017-03-01,,,
+qrEQTwmGmW3szpzHj9TAhkXZ5pvwdFhO9pru+Xld8g=,2017-04-01,,,
+sJjiJesdeB0RF81VBo8yRvfOvMtAr7N+Rj/zAE/Ja8=,2016-05-01,0.0,,
+sJjiJesdeB0RF81VBo8yRvfOvMtAr7N+Rj/zAE/Ja8=,2016-06-01,0.0,,
+sJjiJesdeB0RF81VBo8yRvfOvMtAr7N+Rj/zAE/Ja8=,2016-07-01,0.0,,
+sJjiJesdeB0RF81VBo8yRvfOvMtAr7N+Rj/zAE/Ja8=,2016-08-01,0.0,,
+sJjiJesdeB0RF81VBo8yRvfOvMtAr7N+Rj/zAE/Ja8=,2016-09-01,0.0,,
+sJjiJesdeB0RF81VBo8yRvfOvMtAr7N+Rj/zAE/Ja8=,2016-10-01,0.0,,
+sJjiJesdeB0RF81VBo8yRvfOvMtAr7N+Rj/zAE/Ja8=,2016-11-01,0.0,,
+sJjiJesdeB0RF81VBo8yRvfOvMtAr7N+Rj/zAE/Ja8=,2016-12-01,0.0,,
+sJjiJesdeB0RF81VBo8yRvfOvMtAr7N+Rj/zAE/Ja8=,2017-01-01,0.0,,
+sJjiJesdeB0RF81VBo8yRvfOvMtAr7N+Rj/zAE/Ja8=,2017-02-01,,,
+sJjiJesdeB0RF81VBo8yRvfOvMtAr7N+Rj/zAE/Ja8=,2017-03-01,,,
+t2rzDv2T4QLdCwQANrjSPRHGnP7s5az+HVWuj2eDsQ=,2016-01-01,0.0,,
+t2rzDv2T4QLdCwQANrjSPRHGnP7s5az+HVWuj2eDsQ=,2016-02-01,0.0,,
+t2rzDv2T4QLdCwQANrjSPRHGnP7s5az+HVWuj2eDsQ=,2016-03-01,0.0,,
+t2rzDv2T4QLdCwQANrjSPRHGnP7s5az+HVWuj2eDsQ=,2016-04-01,0.0,,
+t2rzDv2T4QLdCwQANrjSPRHGnP7s5az+HVWuj2eDsQ=,2016-05-01,0.0,,
+t2rzDv2T4QLdCwQANrjSPRHGnP7s5az+HVWuj2eDsQ=,2016-06-01,0.0,,
+t2rzDv2T4QLdCwQANrjSPRHGnP7s5az+HVWuj2eDsQ=,2016-07-01,0.0,,
+t2rzDv2T4QLdCwQANrjSPRHGnP7s5az+HVWuj2eDsQ=,2016-08-01,0.0,,
+t2rzDv2T4QLdCwQANrjSPRHGnP7s5az+HVWuj2eDsQ=,2016-09-01,0.0,,
+t2rzDv2T4QLdCwQANrjSPRHGnP7s5az+HVWuj2eDsQ=,2016-10-01,0.0,,
+t2rzDv2T4QLdCwQANrjSPRHGnP7s5az+HVWuj2eDsQ=,2016-11-01,0.0,,
+t2rzDv2T4QLdCwQANrjSPRHGnP7s5az+HVWuj2eDsQ=,2016-12-01,0.0,,
+t2rzDv2T4QLdCwQANrjSPRHGnP7s5az+HVWuj2eDsQ=,2017-01-01,0.0,,
+t2rzDv2T4QLdCwQANrjSPRHGnP7s5az+HVWuj2eDsQ=,2017-02-01,0.0,,
+t2rzDv2T4QLdCwQANrjSPRHGnP7s5az+HVWuj2eDsQ=,2017-03-01,,,
+t2rzDv2T4QLdCwQANrjSPRHGnP7s5az+HVWuj2eDsQ=,2017-04-01,,,
+tdbOJ2JcSmzOzIciKvqbX7qjW5h2Ej4m9+rD2mIztg=,2016-08-01,0.0,,
+tdbOJ2JcSmzOzIciKvqbX7qjW5h2Ej4m9+rD2mIztg=,2016-09-01,,,
+tdbOJ2JcSmzOzIciKvqbX7qjW5h2Ej4m9+rD2mIztg=,2016-10-01,,,
+uXFPbMT24PGhpOWvCMasp29W+7jJBhwHEL0ep1PCMI=,2016-10-01,0.0,,
+uXFPbMT24PGhpOWvCMasp29W+7jJBhwHEL0ep1PCMI=,2016-11-01,0.0,,
+uXFPbMT24PGhpOWvCMasp29W+7jJBhwHEL0ep1PCMI=,2016-12-01,0.0,,
+uXFPbMT24PGhpOWvCMasp29W+7jJBhwHEL0ep1PCMI=,2017-01-01,0.0,,
+uXFPbMT24PGhpOWvCMasp29W+7jJBhwHEL0ep1PCMI=,2017-02-01,0.0,,
+uXFPbMT24PGhpOWvCMasp29W+7jJBhwHEL0ep1PCMI=,2017-03-01,,,
+uXFPbMT24PGhpOWvCMasp29W+7jJBhwHEL0ep1PCMI=,2017-04-01,,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2015-01-01,0.0,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2015-02-01,0.0,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2015-03-01,0.0,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2015-04-01,0.0,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2015-05-01,0.0,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2015-06-01,0.0,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2015-07-01,0.0,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2015-08-01,0.0,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2015-09-01,0.0,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2015-10-01,0.0,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2015-11-01,0.0,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2015-12-01,0.0,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2016-01-01,0.0,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2016-02-01,0.0,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2016-03-01,0.0,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2016-04-01,0.0,,
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,2016-05-01,0.0,,
